"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"5","SubscriptionChannelManager.java","0","193","0","64","0","70","0","3","null","null","null"
"5","SubscriptionDataManager.java","0","144","0","48","0","57","0","3","null","null","null"
"5","SubscriptionEventEmitter.java","0","45","0","45","0","45","0","1","null","null","null"
"5","SubscriptionEventListener.java","0","52","0","26","0","28","0","2","null","null","null"
"5","SubscriptionListener.java","0","40","0","40","0","40","0","1","null","null","null"
"5","SubscriptionManager.java","0","111","0","22","0","24","0","5","null","null","null"
"5","SubscriptionStateUtils.java","0","90","0","30","0","30","0","3","null","null","null"
"5","SyncCounter.java","0","77","0","25","0","26","0","3","null","null","null"
"5","SyncThread.java","2","171","2","34","3","50","2","5","null","null","null"
"5","TerminateJVMExceptionHandler.java","0","29","0","9","0","11","0","3","null","null","null"
"5","TextMessageImpl.java","0","122","0","122","0","122","0","1","null","null","null"
"5","Tool.java","0","39","0","39","0","39","0","1","null","null","null"
"5","TooManyServerRedirectsException.java","0","36","0","18","0","18","0","2","null","null","null"
"5","TopicManager.java","0","80","0","20","0","21","0","4","null","null","null"
"5","TopicOpQueuer.java","0","100","0","100","0","100","0","1","null","null","null"
"5","TopicOwnershipChangeListener.java","0","26","0","26","0","26","0","1","null","null","null"
"5","TopicOwnershipManager.java","0","90","0","45","0","47","0","2","null","null","null"
"5","TopicPersistenceManager.java","0","87","0","43","0","45","0","2","null","null","null"
"5","TopicPublisherImpl.java","0","204","0","102","0","102","0","2","null","null","null"
"5","TopicSessionImpl.java","0","69","0","69","0","69","0","1","null","null","null"
"5","TopicSubscriber.java","0","67","0","33","0","35","0","2","null","null","null"
"5","TopicSubscriberImpl.java","0","291","0","291","0","291","0","1","null","null","null"
"5","TreeDumperSelectorParserVisitor.java","0","235","0","235","0","235","0","1","null","null","null"
"5","TrivialOwnAllTopicManager.java","0","53","0","13","0","14","0","4","null","null","null"
"5","TwitterStatsLoggerImpl.java","1","65","65","65","65","65","1","1","null","null","null"
"5","TwitterStatsProvider.java","1","57","57","57","57","57","1","1","null","null","null"
"5","UmbrellaHandler.java","0","140","0","20","0","23","0","7","null","null","null"
"5","UnaryArithmeticFunction.java","0","66","0","66","0","66","0","1","null","null","null"
"5","UnaryExprFunction.java","0","59","0","59","0","59","0","1","null","null","null"
"5","UnexpectedError.java","0","32","0","16","0","16","0","2","null","null","null"
"5","UnsubscribeHandler.java","0","97","0","19","0","21","0","5","null","null","null"
"5","UnsubscribeResponseHandler.java","0","77","0","12","0","18","0","6","null","null","null"
"5","Value.java","0","141","0","70","0","71","0","2","null","null","null"
"5","ValueComparisonFunction.java","0","297","0","297","0","297","0","1","null","null","null"
"5","VarArgs.java","0","24","0","24","0","24","0","1","null","null","null"
"5","Version.java","0","56","0","8","0","17","0","2","null","null","null"
"5","Versioned.java","0","41","0","41","0","41","0","1","null","null","null"
"5","VoidCallbackAdapter.java","0","38","0","19","0","19","0","2","null","null","null"
"5","WriteCallback.java","0","100","0","11","0","14","0","9","null","null","null"
"5","ZeroBuffer.java","1","66","66","66","66","66","1","1","null","null","null"
"5","ZkHubServerManager.java","0","278","0","92","0","95","0","3","null","null","null"
"5","ZkLedgerUnderreplicationManager.java","0","509","0","32","0","36","0","16","null","null","null"
"5","ZkMetadataManagerFactory.java","0","758","0","84","0","91","0","9","null","null","null"
"5","ZkTopicManager.java","0","309","0","38","0","68","0","8","null","null","null"
"5","ZkUtils.java","0","106","0","30","0","38","0","11","null","null","null"
"5","ZkVersion.java","0","63","0","31","0","33","0","2","null","null","null"
"5","ZooKeeperWatcherBase.java","0","88","0","44","0","44","0","2","null","null","null"
"6","AbstractBenchmark.java","0","96","0","24","0","36","0","4","null","null","null"
"6","AbstractConfiguration.java","0","57","0","16","0","17","0","13","null","null","null"
"6","AbstractDNSToSwitchMapping.java","0","128","0","128","0","128","0","1","null","null","null"
"6","AbstractHChannelManager.java","0","562","0","281","0","281","0","2","null","null","null"
"6","AbstractResponseHandler.java","0","141","0","141","0","141","0","1","null","null","null"
"6","AbstractSubscribeResponseHandler.java","0","340","0","113","0","121","0","3","null","null","null"
"6","AbstractSubscriptionManager.java","0","724","0","38","0","46","0","19","null","null","null"
"6","AbstractTopicManager.java","1","283","44","35","53","41","1","8","null","null","null"
"6","AbstractZkLedgerManager.java","1","434","7","23","12","33","1","19","null","null","null"
"6","ActiveSubscriber.java","0","344","0","115","0","118","0","3","null","null","null"
"6","AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","null","null","null"
"6","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","null","null","null"
"6","AsyncCallback.java","0","136","0","17","0","32","0","8","null","null","null"
"6","Auditor.java","2","501","5","33","19","46","7","15","null","null","null"
"6","AuditorElector.java","1","324","15","32","16","41","2","10","null","null","null"
"6","AutoRecoveryMain.java","3","256","2","19","3","22","4","13","null","null","null"
"6","BaseHandler.java","0","61","0","20","0","25","0","3","null","null","null"
"6","BenchBookie.java","1","191","3","31","11","36","1","6","null","null","null"
"6","BenchmarkPublisher.java","0","127","0","21","0","22","0","6","null","null","null"
"6","BenchmarkSubscriber.java","0","134","0","16","0","19","0","8","null","null","null"
"6","BenchmarkUtils.java","0","172","0","34","0","36","0","5","null","null","null"
"6","BenchmarkWorker.java","0","42","0","21","0","21","0","2","null","null","null"
"6","BenchReadThroughputLatency.java","0","247","0","49","0","52","0","5","null","null","null"
"6","BenchThroughputLatency.java","0","415","0","46","0","55","0","9","null","null","null"
"6","BinaryArithmeticFunction.java","0","166","0","166","0","166","0","1","null","null","null"
"6","BinaryExprFunction.java","0","46","0","46","0","46","0","1","null","null","null"
"6","BKException.java","1","328","11","27","11","28","1","12","null","null","null"
"6","BKMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"6","BKMBeanRegistry.java","0","81","0","27","0","28","0","3","null","null","null"
"6","BKStats.java","0","224","0","112","0","112","0","2","null","null","null"
"6","Bookie.java","3","1145","4","15","9","34","5","75","null","null","null"
"6","BookieBean.java","0","46","0","23","0","24","0","2","null","null","null"
"6","BookieBenchmark.java","1","95","1","11","4","17","1","8","null","null","null"
"6","BookieClient.java","2","325","15","14","57","23","3","22","null","null","null"
"6","BookieCriticalThread.java","0","41","0","41","0","41","0","1","null","null","null"
"6","BookieException.java","0","142","0","17","0","22","0","8","null","null","null"
"6","BookieLedgerIndexer.java","1","122","1","24","4","26","1","5","null","null","null"
"6","BookieMXBean.java","0","28","0","14","0","15","0","2","null","null","null"
"6","BookieNettyServer.java","1","180","0","22","1","26","1","8","null","null","null"
"6","BookieProtocol.java","0","312","0","28","0","30","0","11","null","null","null"
"6","BookieProtoEncoding.java","0","175","0","58","0","61","0","3","null","null","null"
"6","BookieRequestHandler.java","1","82","1","13","2","48","1","6","null","null","null"
"6","BookieRequestProcessor.java","1","302","0","100","2","102","2","3","null","null","null"
"6","BookieServer.java","2","333","1","7","4","17","2","44","null","null","null"
"6","BookieServerBean.java","1","74","2","14","1","17","1","5","null","null","null"
"6","BookieServerMXBean.java","0","48","0","24","0","26","0","2","null","null","null"
"6","BookieShell.java","2","1266","179","90","212","97","2","14","null","null","null"
"6","BookiesListener.java","0","25","0","25","0","25","0","1","null","null","null"
"6","BookieSocketAddress.java","1","90","90","90","90","90","1","1","null","null","null"
"6","BookieThread.java","0","50","0","25","0","30","0","2","null","null","null"
"6","BookieWatcher.java","2","293","3","17","17","24","2","17","null","null","null"
"6","BookKeeper.java","2","819","27","24","50","45","2","33","null","null","null"
"6","BookKeeperAdmin.java","2","801","3","25","21","43","3","32","null","null","null"
"6","BookkeeperBenchmark.java","0","85","0","14","0","19","0","6","null","null","null"
"6","BookKeeperClientStats.java","1","39","2","19","2","19","1","2","null","null","null"
"6","BookKeeperConstants.java","0","41","0","20","0","21","0","2","null","null","null"
"6","BookkeeperInternalCallbacks.java","1","134","0","19","2","20","1","7","null","null","null"
"6","BookkeeperPersistenceManager.java","0","1137","0","63","0","89","0","18","null","null","null"
"6","BookKeeperTools.java","1","80","3","8","8","76","1","10","null","null","null"
"6","BufferedChannel.java","0","184","0","20","0","31","0","9","null","null","null"
"6","BufferedChannelBase.java","0","50","0","50","0","50","0","1","null","null","null"
"6","BufferedReadChannel.java","0","93","0","93","0","93","0","1","null","null","null"
"6","BytesMessageImpl.java","0","592","0","592","0","592","0","1","null","null","null"
"6","ByteStringInterner.java","0","35","0","17","0","21","0","2","null","null","null"
"6","CacheCallback.java","1","31","31","31","31","31","1","1","null","null","null"
"6","CachedDNSToSwitchMapping.java","0","137","0","137","0","137","0","1","null","null","null"
"6","CacheKey.java","0","67","0","33","0","34","0","2","null","null","null"
"6","CacheValue.java","0","91","0","18","0","21","0","5","null","null","null"
"6","Callback.java","0","43","0","21","0","23","0","2","null","null","null"
"6","CallbackUtils.java","0","165","0","41","0","46","0","4","null","null","null"
"6","CancelScanRequest.java","0","25","0","25","0","25","0","1","null","null","null"
"6","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","null","null","null"
"6","ChannelEndPoint.java","0","81","0","27","0","27","0","3","null","null","null"
"6","ChannelTracker.java","0","119","0","40","0","41","0","3","null","null","null"
"6","CheckpointSource.java","0","75","0","37","0","38","0","2","null","null","null"
"6","CleanupChannelMap.java","0","165","0","83","0","83","0","2","null","null","null"
"6","CleanupLedgerManager.java","1","204","204","204","204","204","1","1","null","null","null"
"6","Client.java","0","38","0","38","0","38","0","1","null","null","null"
"6","ClientChannelPipelineFactory.java","0","65","0","16","0","20","0","4","null","null","null"
"6","ClientConfiguration.java","1","154","78","28","83","30","1","22","null","null","null"
"6","ClientMessageFilter.java","0","22","0","22","0","22","0","1","null","null","null"
"6","CloseSubscriptionHandler.java","0","95","0","95","0","95","0","1","null","null","null"
"6","CloseSubscriptionResponseHandler.java","0","76","0","76","0","76","0","1","null","null","null"
"6","CodahaleMetricsProvider.java","0","118","0","59","0","61","0","2","null","null","null"
"6","CodahaleOpStatsLogger.java","0","62","0","62","0","62","0","1","null","null","null"
"6","CodahaleStatsLogger.java","0","90","0","90","0","90","0","1","null","null","null"
"6","CommonConfigurationKeys.java","0","28","0","28","0","28","0","1","null","null","null"
"6","ConcurrencyUtils.java","0","45","0","45","0","45","0","1","null","null","null"
"6","Configurable.java","0","43","0","43","0","43","0","1","null","null","null"
"6","ConnectionImpl.java","0","429","0","429","0","429","0","1","null","null","null"
"6","ConnectionMetaDataImpl.java","0","70","0","70","0","70","0","1","null","null","null"
"6","ConsumeHandler.java","0","65","0","22","0","22","0","3","null","null","null"
"6","Cookie.java","2","257","10","28","17","35","2","9","null","null","null"
"6","Counter.java","0","45","0","45","0","45","0","1","null","null","null"
"6","CounterImpl.java","0","63","0","63","0","63","0","1","null","null","null"
"6","CRC32DigestManager.java","0","50","0","12","0","14","0","4","null","null","null"
"6","DaemonThreadFactory.java","0","36","0","36","0","36","0","1","null","null","null"
"6","DataFormats.java","0","3680","0","525","0","529","0","7","null","null","null"
"6","DebugUtil.java","0","63","0","63","0","63","0","1","null","null","null"
"6","DefaultEnsemblePlacementPolicy.java","1","84","1","42","15","50","1","2","null","null","null"
"6","DefaultPerChannelBookieClientPool.java","1","80","80","80","80","80","1","1","null","null","null"
"6","DefaultServerChannel.java","0","83","0","83","0","83","0","1","null","null","null"
"6","DeliveryCallback.java","0","25","0","25","0","25","0","1","null","null","null"
"6","DeliveryEndPoint.java","0","26","0","26","0","26","0","1","null","null","null"
"6","DeliveryManager.java","0","83","0","9","0","10","0","9","null","null","null"
"6","DigestManager.java","0","172","0","17","0","20","0","10","null","null","null"
"6","DiskChecker.java","0","164","0","54","0","64","0","3","null","null","null"
